n_hidden,200
init_rate,30
decay_rate,1
mini_batch_size,100
dropoutPred,true
maxGrad,5e-05
-----
i	averageErr	auc	testPred	rate	clock
185	3.1990400306951	0.64043390240336	0.74149296276501	1	1022.302829
186	3.1584932155813	0.6379164781706	0.74167112061286	1	1027.591233
187	3.2612990447879	0.6376185644336	0.74167112061286	1	1032.874719
188	3.3129192721046	0.63571381374397	0.7407803313736	1	1038.125153
189	3.1942532484219	0.63694046926279	0.74060217352574	1	1043.381918
190	3.2094763710718	0.6381186310001	0.74274006769998	1	1048.673662
191	3.2131977628175	0.63772937231546	0.74291822554784	1	1053.996519
192	3.2655847180764	0.63882559346412	0.74184927846072	1	1059.275161
193	3.2143825724203	0.63747676305562	0.74184927846072	1	1064.500849
194	3.2432561263308	0.6365825311824	0.7411366470693	1	1069.729853
195	3.3000921001035	0.6374840412117	0.74220559415642	1	1074.968217
196	3.2625978775171	0.63643018056696	0.74184927846072	1	1080.201631
197	3.2376006563325	0.63855883677729	0.74149296276501	1	1085.463799
198	3.2225587291346	0.63909235015094	0.74238375200428	1	1090.694398
199	3.2519033148811	0.63716151258728	0.74184927846072	1	1095.982205
200	3.2579086657083	0.6364910226807	0.74202743630857	1	1101.280241
201	3.209349009027	0.6386720979702	0.73988954213433	1	1106.640655
202	3.2335013951691	0.63805648045382	0.74309638339569	1	1111.921945
203	3.2758889548074	0.63788319491752	0.74541243541778	1	1117.236866
204	3.2110456513709	0.63696254906213	0.74363085693925	1	1122.563402
205	3.2510428744674	0.63712610313131	0.74060217352574	1	1127.867482
206	3.2616498415741	0.63584064992462	0.74291822554784	1	1133.172149
207	3.2248410472777	0.63636107897274	0.73988954213433	1	1138.487429
208	3.2401363928536	0.63637015622358	0.74131480491716	1	1143.770603
209	3.213752814671	0.63639902351679	0.73882059504721	1	1149.082834
210	3.2130401124328	0.63708685015471	0.74256190985213	1	1154.415292
211	3.247636430872	0.63565869602266	0.7411366470693	1	1159.741222
212	3.1754638995333	0.63725040422388	0.74131480491716	1	1165.013137
213	3.2022300067074	0.63703655727843	0.74202743630857	1	1170.354591
214	3.2049810504318	0.63757039776023	0.74149296276501	1	1175.761665
215	3.2051590936136	0.6361498488924	0.74167112061286	1	1181.162473
216	3.275502957885	0.63695478024385	0.74095848922145	1	1186.636025
217	3.1463165240798	0.63708685015471	0.74167112061286	1	1192.062191
218	3.1965715529794	0.63721908361963	0.74060217352574	1	1197.476631
219	3.2479608890982	0.63705552955046	0.74167112061286	1	1202.888424
220	3.1992339714926	0.6374644147234	0.73917691074292	1	1208.349264
221	3.2327926127168	0.63762796879258	0.74149296276501	1	1213.782971
222	3.2047491735249	0.63739253271	0.74131480491716	1	1219.157945
223	3.2255177095531	0.63675974201635	0.74274006769998	1	1224.536718
224	3.2067525757072	0.63551166091447	0.73953322643862	1	1229.971737
225	3.177701081319	0.63744282558627	0.73864243719936	1	1235.415336
226	3.1714955929114	0.63600183245979	0.74202743630857	1	1240.839013
227	3.2066732635712	0.63681183398739	0.74167112061286	1	1246.269232
228	3.1931989322646	0.63630653369067	0.74149296276501	1	1251.691426
229	3.1995724848458	0.63609775692136	0.73899875289507	1	1257.122463
230	3.193497375432	0.63682786228617	0.74256190985213	1	1262.573461
231	3.2291054200387	0.63673782577108	0.73846427935151	1	1267.997398
232	3.2457769749799	0.63346878881343	0.74184927846072	1	1273.443882
233	3.2314645140787	0.63681960280567	0.73917691074292	1	1278.858722
234	3.1790476990119	0.63717721377793	0.74131480491716	1	1284.290246
235	3.2134970350149	0.63739057006117	0.74202743630857	1	1289.699743
236	3.1680544618769	0.63510858191099	0.73935506859077	1	1295.108452
237	3.2202778005982	0.6378620964426	0.74220559415642	1	1300.546928
238	3.113917633508	0.63450743892973	0.73953322643862	1	1305.952616
239	3.1993318857345	0.6371189885293	0.73899875289507	1	1311.402633
240	3.1775525929003	0.63679719589819	0.74006769998218	1	1316.835157
241	3.2295423263571	0.63450563983497	0.7411366470693	1	1322.269011
242	3.2432755430677	0.63445436563428	0.7411366470693	1	1327.670494
243	3.2125530822777	0.63630653369067	0.74291822554784	1	1333.070559
244	3.1864697363759	0.63511054455982	0.74291822554784	1	1338.513527
245	3.2233272844498	0.63306489203959	0.74024585783004	1	1343.944535
246	3.2482234390892	0.63436481978141	0.74149296276501	1	1349.344915
247	3.1535873963161	0.63647008775984	0.73917691074292	1	1354.767563
248	3.1967809182599	0.63401497762744	0.74291822554784	1	1360.149499
249	3.1671282306379	0.6354003623704	0.74006769998218	1	1365.5847
250	3.1717496696984	0.63769854237342	0.74149296276501	1	1370.968991
251	3.1988435567847	0.63854714266135	0.74291822554784	1	1376.311584
252	3.1425772383991	0.6373407678471	0.7407803313736	1	1381.665291
253	3.1999076230199	0.63708734081691	0.74238375200428	1	1387.097356
254	3.18445764627	0.63870873408169	0.74309638339569	1	1392.507125
255	3.1405641933372	0.63976504803747	0.74131480491716	1	1397.952428
256	3.1587760094713	0.63696254906213	0.74238375200428	1	1403.380607
257	3.2091503830393	0.637420909341	0.74149296276501	1	1408.814525
258	3.1886570122054	0.63725899081251	0.74167112061286	1	1414.2715
259	3.1820161383424	0.63829984890875	0.74095848922145	1	1419.67857
260	3.1670441079375	0.63946860628708	0.74095848922145	1	1425.046183
261	3.1439219878075	0.63707515603876	0.74184927846072	1	1430.441684
262	3.2022734905104	0.63754390200102	0.74202743630857	1	1435.815676
263	3.1702339291885	0.63792588252958	0.74398717263495	1	1441.199787
264	3.1708342797349	0.63638168678545	0.74149296276501	1	1446.564256
265	3.1619765646304	0.63635780789135	0.74184927846072	1	1451.978317
266	3.1751053762746	0.63729857089725	0.74256190985213	1	1457.394187
267	3.1788862411013	0.63436481978141	0.74220559415642	1	1462.791206
268	3.1731328029126	0.63955365440306	0.74256190985213	1	1468.255921
269	3.157785818189	0.63734935443573	0.74202743630857	1	1473.658043
270	3.2012899462731	0.6366106624823	0.74291822554784	1	1479.067452
271	3.1541861949842	0.63814504498228	0.74363085693925	1	1484.512807
272	3.170150643425	0.63557054037937	0.74184927846072	1	1489.930087
273	3.1534328528143	0.63731852449369	0.74291822554784	1	1515.587489
274	3.165414248926	0.6373102650132	0.7407803313736	1	1520.939139
275	3.1644292904839	0.64007187547124	0.74167112061286	1	1526.30827
276	3.1283100340763	0.63789096373581	0.74220559415642	1	1531.702446
277	3.1510710615229	0.63897794407956	0.74274006769998	1	1537.145693
278	3.1647557075517	0.63824195076826	0.74184927846072	1	1542.561876
279	3.1647145060247	0.63649396665394	0.74095848922145	1	1547.972585
280	3.1325222952215	0.63624716356356	0.74149296276501	1	1553.372011
281	3.1672811822272	0.6390397675177	0.74042401567789	1	1558.69002
282	3.1791308650977	0.63555598406722	0.73882059504721	1	1563.957366
283	3.1187189552942	0.63916210596145	0.74238375200428	1	1569.241187
284	3.154104336132	0.63566793682757	0.73935506859077	1	1574.525232
285	3.1807196901199	0.63792670029993	0.74131480491716	1	1579.775681
286	3.1681396207025	0.64006427020702	0.74006769998218	1	1585.059327
287	3.1488630695136	0.63993007409326	0.7411366470693	1	1590.373676
288	3.2173867240379	0.63927438582994	0.74167112061286	1	1595.65076
289	3.1393924655748	0.63649396665394	0.74060217352574	1	1600.925391
290	3.1591201019109	0.6390087740216	0.74256190985213	1	1606.19028
291	3.1366834981765	0.63733381679916	0.74042401567789	1	1611.468495
292	3.1611149226723	0.63754880862309	0.7438090147871	1	1616.768054
293	3.2091705243741	0.64002109193276	0.74060217352574	1	1622.077056
294	3.1251807093941	0.6353398473648	0.74024585783004	1	1627.375176
295	3.152681150685	0.6374447882351	0.74398717263495	1	1632.633068
296	3.1148767489788	0.63783306559532	0.74167112061286	1	1637.927084
297	3.1454320475012	0.63847984016188	0.74202743630857	1	1643.219735
298	3.1574179220994	0.63842611265015	0.74274006769998	1	1648.453699
299	3.1041870232309	0.64011423597516	0.74184927846072	1	1653.667525
300	3.0997380851422	0.63806866523197	0.74238375200428	1	1658.943339
301	3.1313049398752	0.63908163735941	0.74095848922145	1	1664.266005
302	3.1543437669897	0.63741330407678	0.74184927846072	1	1669.523832
303	3.105844238333	0.63863284499359	0.73882059504721	1	1674.781221
304	3.159129920483	0.63923513285333	0.74202743630857	1	1680.16038
305	3.0911127855312	0.63995926849461	0.74131480491716	1	1685.539911
306	3.1328877895742	0.63815158714504	0.74131480491716	1	1690.881514
307	3.1229233615119	0.63909480346198	0.74184927846072	1	1696.228873
308	3.1455518151593	0.64017540519703	0.74167112061286	1	1701.5895
309	3.0992160100562	0.64076845225186	0.74149296276501	1	1706.9848
310	3.1506222867075	0.64131153353856	0.74095848922145	1	1712.397118
311	3.1368205914816	0.64279374229047	0.74024585783004	1	1717.811067
312	3.0631985823342	0.6451855569981	0.74291822554784	1	1723.223129
313	3.0886322768495	0.64516527629352	0.74184927846072	1	1728.648201
314	3.1228893142493	0.64551266513645	0.73917691074292	1	1734.058303
315	3.1244196536193	0.64577034457244	0.7411366470693	1	1739.490202
316	3.0901588904524	0.64325357455596	0.74274006769998	1	1744.901468
317	3.110975432065	0.64459283705141	0.74309638339569	1	1750.185042
318	3.0412033122323	0.64674161041224	0.74291822554784	1	1755.482956
319	3.0683501952629	0.6484899216347	0.74345269909139	1	1760.789507
320	3.0936486289444	0.64794863944276	0.74024585783004	1	1766.078436
321	3.0316716168226	0.65002438591171	0.74256190985213	1	1771.390071
322	3.0845687934586	0.65077141912268	0.74274006769998	1	1776.669047
323	3.0882285797934	0.65136250352868	0.74202743630857	1	1781.951754
324	3.1306873286338	0.651559504405	0.74220559415642	1	1787.25037
325	3.0641462895412	0.65362421097428	0.74594690896134	1	1792.550344
326	3.0428007747413	0.65118856377611	0.74416533048281	1	1797.834813
327	2.9784849752098	0.65177318779638	0.74256190985213	1	1803.113961
328	3.0281691977443	0.65416222208484	0.74167112061286	1	1808.41483
329	2.9659162083703	0.65270438288923	0.74167112061286	1	1813.71995
330	3.0299302127974	0.65456726373715	0.74345269909139	1	1819.015565
331	3.0041112174006	0.65449080220981	0.7411366470693	1	1824.318481
332	2.9766233525447	0.6585089168043	0.74274006769998	1	1829.611877
333	2.981544358893	0.65602559359496	0.74452164617851	1	1834.91102
334	2.9531502619372	0.65428783160996	0.74238375200428	1	1840.259648
335	2.9570202392966	0.65507591689229	0.74487796187422	1	1845.510466
336	2.8958752628711	0.65545495344761	0.7407803313736	1	1850.769514
337	2.8351509572463	0.65946202814242	0.74291822554784	1	1856.026145
338	2.9258655624978	0.6586089301176	0.74291822554784	1	1861.282093
339	2.8678359982635	0.65964201939555	0.74149296276501	1	1866.610258
340	2.9073096259251	0.66160982017884	0.74291822554784	1	1871.909939
341	2.8261697446696	0.66371983122528	0.74149296276501	1	1877.241991
342	2.8796533387461	0.66390718241153	0.74167112061286	1	1882.52742
343	2.8303187160629	0.66332860989182	0.7438090147871	1	1887.818486
344	2.7726764356177	0.6629516995394	0.74398717263495	1	1893.204221
345	2.7992154852341	0.66086311407602	0.74202743630857	1	1898.497984
346	2.7894628366018	0.66437224840723	0.74309638339569	1	1903.762845
347	2.763994272755	0.66309832576242	0.74398717263495	1	1909.074123
348	2.7078131693295	0.66003217762757	0.74256190985213	1	1914.359623
349	2.7804979270195	0.66066644030783	0.74309638339569	1	1919.668636
350	2.7514140091414	0.66220090458485	0.74238375200428	1	1924.973192
351	2.7290640617031	0.66361932724978	0.74184927846072	1	1930.270973
352	2.7166418549952	0.65909272305422	0.7411366470693	1	1935.592194
353	2.7555587274907	0.66607713602432	0.74238375200428	1	1940.940192
354	2.7510540593886	0.66659658374802	0.74149296276501	1	1946.20009
355	2.7649982309391	0.66110648253095	0.74184927846072	1	1951.442002
356	2.7664787384063	0.66282445447358	0.74149296276501	1	1956.734817
357	2.7357859505237	0.65999227043469	0.74256190985213	1	1962.033379
358	2.7779622662784	0.6623019809996	0.74167112061286	1	1967.326483
359	2.7678455957148	0.66287442024171	0.74256190985213	1	1972.631764
360	2.7343773890358	0.66598791727959	0.74523427756993	1	1977.928167
361	2.7309133557919	0.6639574752878	0.74309638339569	1	1983.235499
362	2.6828632884587	0.66420280639156	0.74327454124354	1	1988.474543
363	2.7498400273116	0.66248548866521	0.7438090147871	1	1993.783582
364	2.7321612713775	0.66359970076147	0.74184927846072	1	1999.085221
365	2.7437791607681	0.66934331078577	0.74345269909139	1	2004.357705
366	2.7222776769737	0.66390652819525	0.74487796187422	1	2009.665425
367	2.7022497441328	0.66341586598772	0.74469980402637	1	2014.942567
368	2.70501190116	0.66356044778487	0.7438090147871	1	2020.226468
369	2.7456625266367	0.6635794200569	0.74416533048281	1	2025.524323
370	2.6254926106898	0.66225201523146	0.74184927846072	1	2030.82154
371	2.7140053009622	0.66398830522984	0.74452164617851	1	2036.118524
372	2.7182692643156	0.6654216930921	0.74469980402637	1	2041.424162
373	2.7488277086057	0.66380577888864	0.7438090147871	1	2046.853723
374	2.7300889338739	0.66407008226443	0.74327454124354	1	2052.271241
375	2.7295621601313	0.66333408895313	0.74327454124354	1	2057.687806
376	2.715641283284	0.66711864833683	0.74505611972207	1	2063.04866
377	2.6949427863659	0.66346681308027	0.74291822554784	1	2068.4095
378	2.7189560867659	0.66393752169136	0.74345269909139	1	2073.774835
379	2.7051878388712	0.66577734141552	0.74274006769998	1	2079.131388
380	2.7266612201737	0.66295766926292	0.74167112061286	1	2084.451543
381	2.7077636467352	0.67149192059254	0.74024585783004	1	2089.798531
382	2.7264081452885	0.66427485195903	0.74220559415642	1	2095.251859
383	2.7266396891619	0.66864207271418	0.74327454124354	1	2100.600049
384	2.6855766297026	0.6645506858967	0.74398717263495	1	2105.945232
385	2.680322793382	0.66385721664339	0.74309638339569	1	2111.291164
386	2.7024776005887	0.66420329705377	0.74256190985213	1	2116.653919
387	2.7307961969348	0.66382540537694	0.74327454124354	1	2122.051442
388	2.7078510216296	0.66719821739149	0.74327454124354	1	2127.429265
389	2.7243928169147	0.66387667957762	0.74398717263495	1	2132.824145
390	2.7089573744942	0.66257945047795	0.7407803313736	1	2138.26131
391	2.7199410588646	0.66400924015069	0.7407803313736	1	2143.711984
392	2.7038244901022	0.66382671380949	0.73882059504721	1	2149.165344
393	2.6753395202995	0.66363331112269	0.74024585783004	1	2154.574073
394	2.697440836252	0.66444911881974	0.7407803313736	1	2159.994235
395	2.7033667309467	0.66493978102727	0.74006769998218	1	2165.418123
396	2.7108346080333	0.66373307910489	0.74291822554784	1	2170.835768
397	2.7307344194574	0.66423494476616	0.74220559415642	1	2176.265141
398	2.6509908311842	0.66412201068139	0.74149296276501	1	2181.690804
399	2.7363014192293	0.66436734178515	0.74202743630857	1	2187.10823
400	2.7046927464331	0.66516581275087	0.74291822554784	1	2192.544
401	2.7368538156601	0.66618639014253	0.74131480491716	1	2197.948236
402	2.6797044210395	0.6637536869176	0.74042401567789	1	2203.358724
403	2.693559641093	0.66379490254304	0.74006769998218	1	2208.757752
404	2.6925838756555	0.66939957338557	0.73935506859077	1	2214.185768
405	2.6789309156452	0.66324241689736	0.73917691074292	1	2219.613047
406	2.6867118092376	0.66476551416656	0.74291822554784	1	2225.031459
407	2.6883430168488	0.66522567354019	0.73988954213433	1	2230.409912
408	2.7411546307884	0.66771202249981	0.73899875289507	1	2235.784028
409	2.6800610405242	0.6645201830628	0.74042401567789	1	2241.171698
410	2.6525805439245	0.66296641940562	0.73971138428648	1	2246.588394
411	2.655984821789	0.66356952503571	0.74060217352574	1	2251.967352
412	2.6966098444375	0.66407139069698	0.74131480491716	1	2257.368841
413	2.7042892529546	0.67050912419086	0.74042401567789	1	2262.78424
414	2.6499292761011	0.66356952503571	0.73953322643862	1	2268.186756
415	2.649737453992	0.66334480174466	0.73899875289507	1	2273.599458
416	2.6722022848328	0.66330424033551	0.73971138428648	1	2279.017378
417	2.6305910240031	0.6630710940099	0.7407803313736	1	2284.421248
418	2.639740051283	0.66395894727442	0.74167112061286	1	2289.827858
419	2.7048668670111	0.66319146980481	0.74274006769998	1	2295.21985
420	2.6264297821352	0.66374428255863	0.74184927846072	1	2300.659866
421	2.6717693402488	0.66283353172442	0.74024585783004	1	2306.095225
422	2.6975954628563	0.66369382612829	0.74149296276501	1	2311.529056
423	2.6210751576011	0.66377560316287	0.74095848922145	1	2316.944408
424	2.6509843688345	0.66494967604846	0.74042401567789	1	2322.376454
425	2.6502061528803	0.66558786402638	0.73971138428648	1	2327.77831
426	2.6685892875355	0.6640402336468	0.74256190985213	1	2333.179934
427	2.662005705069	0.66418530610616	0.74202743630857	1	2338.613499
428	2.6777800713469	0.66250642358607	0.74184927846072	1	2344.038512
429	2.6674385034983	0.66177043027477	0.74006769998218	1	2349.395385
430	2.6402576879473	0.66911932348803	0.74095848922145	1	2354.763291
431	2.6892799774217	0.6616068762056	0.74024585783004	1	2360.146833
432	2.6473719902666	0.66131027090115	0.7407803313736	1	2365.544669
433	2.7085452752246	0.66532200688693	0.74060217352574	1	2370.949014
434	2.6466518212075	0.66258820062066	0.7411366470693	1	2376.360368
435	2.6441190021065	0.66248646998963	0.74238375200428	1	2381.76729
436	2.6457293415312	0.66270407867867	0.74024585783004	1	2387.195542
437	2.6155783416046	0.66286436166646	0.74024585783004	1	2392.642102
438	2.6400883866358	0.66297713219716	0.7411366470693	1	2398.054695
439	2.6627877470105	0.66232487856928	0.7407803313736	1	2403.493306
440	2.6253509711227	0.66177043027477	0.74060217352574	1	2408.897911
441	2.6452387751181	0.6618830372514	0.73899875289507	1	2414.285902
442	2.6364006519118	0.66273376374222	0.73899875289507	1	2419.711564
443	2.6408609817905	0.66193398434395	0.74220559415642	1	2425.121541
444	2.6849194974399	0.66268183532526	0.7407803313736	1	2430.53104
445	2.6355897005335	0.66106493979738	0.74006769998218	1	2435.96106
446	2.6507322239515	0.66154783318663	0.74220559415642	1	2441.387777
447	2.5805538473133	0.662026310616	0.74309638339569	1	2446.78161
448	2.6378633372181	0.66096517181519	0.73953322643862	1	2452.207789
449	2.5883206818123	0.66044155346272	0.74024585783004	1	2457.609652
450	2.6594093434296	0.6676117638554	0.74220559415642	1	2463.020109
451	2.6162378649829	0.66488032912312	0.74042401567789	1	2468.428943
452	2.6896902530113	0.66168848968612	0.74202743630857	1	2473.838332
453	2.5820913570036	0.6680049478377	0.74095848922145	1	2479.248066
454	2.6206853010223	0.66070716527106	0.7438090147871	1	2484.66134
455	2.6285308132432	0.66106493979738	0.74238375200428	1	2490.079374
456	2.5700724895665	0.66295701504665	0.74256190985213	1	2495.491481
457	2.6321968858033	0.66099436621653	0.74024585783004	1	2500.895338
458	2.6009501926773	0.66127960451318	0.74024585783004	1	2506.2937
459	2.6272895302733	0.66107614325112	0.74238375200428	1	2511.692987
460	2.6406234001338	0.66187297867615	0.74042401567789	1	2517.108513
461	2.6030971457786	0.661116050444	0.74398717263495	1	2522.519652
462	2.6588008443989	0.66157620981763	0.7407803313736	1	2527.926876
463	2.6319548461004	0.66214864905974	0.74202743630857	1	2533.207032
464	2.6115705998704	0.66117754677401	0.74167112061286	1	2538.459715
465	2.6120841238486	0.66208878827043	0.74238375200428	1	2543.722325
466	2.6128810145317	0.66754756888325	0.74042401567789	1	2549.014465
467	2.6432998755025	0.66319703064316	0.73971138428648	1	2554.282783
468	2.6326223200383	0.66058613525987	0.73971138428648	1	2559.609526
469	2.6806383788252	0.668478518645	0.74006769998218	1	2564.893766
470	2.686097163309	0.66105520833027	0.74238375200428	1	2570.182306
471	2.6128642575361	0.66145387137388	0.74184927846072	1	2575.478228
472	2.6646247538129	0.66102568682078	0.74274006769998	1	2580.788154
473	2.5783080612682	0.66076866160107	0.74291822554784	1	2586.077675
474	2.6406762445802	0.66022721585506	0.74202743630857	1	2591.360913
475	2.6310647280477	0.66542013932844	0.74416533048281	1	2596.635186
476	2.584291995143	0.66134110084319	0.74345269909139	1	2601.955468
477	2.6094253562769	0.66007388391521	0.74220559415642	1	2607.264915
478	2.6157852514642	0.66050435822528	0.74416533048281	1	2612.556879
479	2.5780654777553	0.6662215542674	0.74167112061286	1	2617.87059
480	2.6316672099421	0.66059488540257	0.74131480491716	1	2623.197859
481	2.6308424214224	0.66136138154776	0.74220559415642	1	2628.478451
482	2.6211945128949	0.66231220312892	0.74291822554784	1	2633.754051
483	2.5806692012052	0.66068688456648	0.74220559415642	1	2639.023822
484	2.5741009667589	0.66735032267582	0.74274006769998	1	2644.311746
485	2.6383094339508	0.66141265574845	0.74149296276501	1	2649.596047
486	2.6368766051598	0.66694143750288	0.74291822554784	1	2654.941078
487	2.6422162125836	0.66060837861328	0.74469980402637	1	2676.340115
488	2.6024450550019	0.66146409350321	0.74202743630857	1	2681.65723
489	2.6067714424102	0.66198509499057	0.74095848922145	1	2686.960937
490	2.5814294260046	0.66085043863566	0.74256190985213	1	2692.253266
491	2.553821587817	0.66045292047053	0.74256190985213	1	2697.525101
492	2.6105358206889	0.66078877875158	0.73917691074292	1	2702.781521
493	2.6154224079279	0.66109527907721	0.74256190985213	1	2708.004466
494	2.5767645230855	0.6610855476101	0.73846427935151	1	2713.243535
495	2.6119733323653	0.66128966308843	0.74042401567789	1	2718.490962
496	2.6035394489726	0.66053306196442	0.74274006769998	1	2723.81964
497	2.6064291143084	0.659962258263	0.74060217352574	1	2729.120039
498	2.5677085825871	0.66044155346272	0.74220559415642	1	2734.38466
499	2.6194848324412	0.66118858667368	0.73882059504721	1	2739.676753
500	2.6219184760124	0.66127944095911	0.7381079636558	1	2744.98577
501	2.5846708246199	0.66109527907721	0.74202743630857	1	2750.285878
502	2.6105777297265	0.66154783318663	0.7407803313736	1	2755.566615
503	2.5823035909585	0.66041039641254	0.74167112061286	1	2760.840482
504	2.612632563644	0.65980745433652	0.7407803313736	1	2766.117652
505	2.5670926934144	0.66636703561194	0.7411366470693	1	2771.39097
506	2.5052202903071	0.66117059572607	0.74184927846072	1	2776.608812
507	2.6041744603826	0.66025902712152	0.74398717263495	1	2781.901349
508	2.6007281470941	0.66836239525589	0.7411366470693	1	2787.219723
509	2.580431957717	0.65916673127052	0.73953322643862	1	2792.534178
510	2.6136646593614	0.65934696785476	0.73864243719936	1	2797.8205
511	2.6051185600759	0.66520326663271	0.73775164796009	1	2803.122426
512	2.5858853295127	0.65914481502525	0.74184927846072	1	2808.414997
513	2.5724607199663	0.6611378031352	0.74220559415642	1	2813.697255
514	2.5581143120068	0.66172954175748	0.73846427935151	1	2818.943667
515	2.598414869828	0.66019573169675	0.7411366470693	1	2824.199612
516	2.6027555748264	0.66066840295666	0.74256190985213	1	2829.431844
517	2.5860757628599	0.65879579064163	0.74149296276501	1	2834.668763
518	2.5529659249174	0.65951052192393	0.74149296276501	1	2839.900851
519	2.5701217968272	0.65979903130196	0.74202743630857	1	2845.197767
520	2.5503278614051	0.65857041313431	0.7411366470693	1	2850.509775
521	2.6148353203782	0.66169012522681	0.73882059504721	1	2855.789964
522	2.5853631630613	0.66055694085852	0.74256190985213	1	2861.044692
523	2.575802897911	0.65898093384794	0.74220559415642	1	2866.302776
524	2.620241424253	0.65968707854161	0.74149296276501	1	2871.585317
525	2.5959296644395	0.65941934053037	0.74184927846072	1	2876.926675
526	2.5442410249226	0.65808138646747	0.7411366470693	1	2882.229791
527	2.5751526995773	0.65846868250328	0.73953322643862	1	2887.549104
528	2.5838581014752	0.65949997268647	0.74238375200428	1	2892.872257
529	2.5709150056747	0.66006169913706	0.74131480491716	1	2898.142454
530	2.608196628833	0.65762932302027	0.74131480491716	1	2903.374608
531	2.5864020233907	0.65882580281333	0.74327454124354	1	2908.625626
532	2.551292899834	0.662324224353	0.73917691074292	1	2913.9088
533	2.5852248107504	0.65828353929697	0.7407803313736	1	2919.289926
534	2.57923497614	0.66021601240132	0.74220559415642	1	2924.70763
535	2.5285036860283	0.66155331224794	0.74256190985213	1	2930.072564
536	2.566540630979	0.66188369146768	0.74149296276501	1	2935.449179
537	2.5932397725382	0.65756913512281	0.73988954213433	1	2940.819637
538	2.5616154030002	0.66048129710153	0.74095848922145	1	2946.18589
539	2.5835642398067	0.65819350278189	0.74149296276501	1	2951.546743
540	2.558900955463	0.6590411217454	0.74291822554784	1	2956.897789
541	2.5934840937516	0.6624561307098	0.74167112061286	1	2962.301384
542	2.5362566988889	0.65885597853909	0.74095848922145	1	2967.722459
543	2.5779931921315	0.66760440392229	0.74327454124354	1	2973.128935
544	2.5443813763523	0.66906175245568	0.74095848922145	1	2978.561738
545	2.5628910094	0.66231154891264	0.73988954213433	1	2983.9772
546	2.5393538454614	0.6597345909987	0.74291822554784	1	2989.36879
547	2.5027797175798	0.66356461841364	0.7438090147871	1	2994.76891
548	2.5337695433832	0.66100311635923	0.7411366470693	1	3000.200863
549	2.5425552630815	0.66200406726259	0.74256190985213	1	3005.635809
550	2.585806791449	0.66349886967783	0.74274006769998	1	3011.061901
551	2.5504962461224	0.66145190872505	0.74274006769998	1	3016.494504
552	2.531101383667	0.66091013587091	0.7407803313736	1	3021.949134
553	2.5634915651796	0.66254943830626	0.74167112061286	1	3027.39676
554	2.553505989149	0.66246978747457	0.74202743630857	1	3032.81917
555	2.5614301513958	0.66041865589303	0.74398717263495	1	3038.240615
556	2.5761823209845	0.65838690546869	0.74274006769998	1	3043.669157
557	2.5575780128753	0.65841675408632	0.74256190985213	1	3049.099472
558	2.5869102935961	0.66474425213757	0.74167112061286	1	3054.538963
559	2.5402235752408	0.6592432745749	0.74256190985213	1	3060.003894
560	2.5586785660277	0.65842550422902	0.74327454124354	1	3065.390496
561	2.5414781339724	0.66130961668487	0.73828612150365	1	3070.792177
562	2.5191156884557	0.66318558185832	0.74167112061286	1	3076.203734
563	2.5392499181463	0.66112414637042	0.74291822554784	1	3081.600508
564	2.5755902710727	0.66709190724652	0.74345269909139	1	3087.021216
565	2.4963847105241	0.65943651370763	0.74274006769998	1	3092.433615
566	2.5354768830004	0.65910065542658	0.74327454124354	1	3097.833049
567	2.5667445518941	0.65918341378558	0.74149296276501	1	3103.244779
568	2.5339556433894	0.65926453660389	0.74238375200428	1	3108.659347
569	2.5351996232952	0.66254943830626	0.7407803313736	1	3114.078086
570	2.5523848261754	0.65920271316574	0.74309638339569	1	3119.488179
571	2.4684814317135	0.66050043292762	0.73971138428648	1	3124.886306
572	2.4873743482585	0.65855871901836	0.74131480491716	1	3130.454483
573	2.5751028423452	0.66115464920433	0.74327454124354	1	3135.859417
574	2.5385825871782	0.65842485001274	0.74149296276501	1	3141.267145
575	2.5163553571584	0.66012221414265	0.74291822554784	1	3146.626192
576	2.5343507231916	0.65998834513703	0.73899875289507	1	3151.991968
577	2.5710720867444	0.65940682864407	0.74149296276501	1	3157.383492
578	2.5467579610324	0.66598407375896	0.74309638339569	1	3162.76706
579	2.576207418702	0.65894666927045	0.74291822554784	1	3168.187932
580	2.5824071491719	0.65926453660389	0.74274006769998	1	3173.58336
581	2.5713563714943	0.66009154775468	0.74184927846072	1	3179.020238
582	2.5230423627311	0.66123642623891	0.74238375200428	1	3184.452805
583	2.5188173571795	0.65853778409751	0.7381079636558	1	3189.894257
584	2.5178307276443	0.65845600706292	0.74291822554784	1	3195.303941
585	2.5447578581631	0.66609782561407	0.74220559415642	1	3200.655409
586	2.5138899512346	0.6594170507734	0.74202743630857	1	3206.027843
587	2.4388712025142	0.65917171966963	0.74327454124354	1	3211.422543
588	2.5444952327346	0.6581074733415	0.7407803313736	1	3216.860516
589	2.5229561744247	0.66159420076524	0.74327454124354	1	3222.280079
590	2.5666006443541	0.65823161088001	0.74042401567789	1	3227.701054
591	2.4977672917052	0.66035797733337	0.74042401567789	1	3233.15302
592	2.4682070292525	0.65972502308566	0.73864243719936	1	3238.565641
593	2.5013251223288	0.66024487969453	0.74327454124354	1	3243.966537
594	2.4898311538329	0.66205378769962	0.73882059504721	1	3249.389771
595	2.5705329722511	0.6592345244322	0.74131480491716	1	3254.80105
