Correct,Sid,Substep,KC,Prediction
1,153139,ex222_apply_principle,2,0.871020799
1,153139,ex222_select_principle,2,0.878015815
1,153139,ex222_apply_principle,2,0.880359306
1,153139,ex222_select_principle,2,0.881136102
1,153139,ex222_apply_principle,2,0.881392674
1,153139,exc137_select_principle,3,0.43177888
1,153139,exc137_apply_principle,3,0.593220982
2,153139,exc137_select_principle,4,0.47223293
2,153139,exc137_apply_principle,4,0.458225958
1,153139,exc137_select_principle,2,0.88147732
1,153139,exc137_apply_principle,2,0.881505234
1,153139,ex132a_select_principle,5,0.551911431
2,153139,ex132a_apply_principle,5,0.756259963
1,153139,ex132a_select_principle,2,0.881514438
1,153139,ex132a_apply_principle,2,0.881517473
1,153139,ex132a_select_principle,2,0.881518474
1,153139,ex132a_apply_principle,2,0.881518804
1,153139,ex132a_select_principle,2,0.881518913
1,153139,ex132a_apply_principle,2,0.881518949
1,153139,ex132a_select_principle,6,0.408338665
1,153139,ex132a_apply_principle,6,0.639704429
2,153139,ex132a_select_principle,6,0.699266614
1,153139,ex132a_apply_principle,6,0.691538727
1,153139,ex132_select_principle,5,0.658802372
1,153139,ex132_apply_principle,5,0.806128035
1,153139,ex132_select_principle,2,0.88151896
1,153139,ex132_apply_principle,2,0.881518964
1,153139,ex132_select_principle,2,0.881518966
1,153139,ex132_apply_principle,2,0.881518966
1,153139,ex132_select_principle,2,0.881518966
1,153139,ex132_apply_principle,2,0.881518966
1,153139,ex132_select_principle,6,0.707146007
1,153139,ex132_apply_principle,6,0.709292221
2,153139,ex132_select_principle,3,0.708817898
1,153139,ex132_apply_principle,3,0.64301545
1,153139,ex132_select_principle,3,0.732759352
1,153139,ex132_apply_principle,3,0.767691839
1,153139,ex132_select_principle,6,0.709579968
1,153139,ex132_apply_principle,6,0.709618414
1,153139,ex152a_select_principle,5,0.853185165
1,153139,ex152a_apply_principle,5,0.864791213
1,153139,ex152a_select_principle,2,0.881518966
1,153139,ex152a_apply_principle,2,0.881518966
1,153139,ex152a_select_principle,2,0.881518966
1,153139,ex152a_apply_principle,2,0.881518966
1,153139,ex152a_select_principle,2,0.881518966
1,153139,ex152a_apply_principle,2,0.881518966
2,153139,ex152a_select_principle,1,0.415034167
2,153139,ex152a_apply_principle,1,0.41985002
2,153139,ex152a_select_principle,3,0.779080917
1,153139,ex152a_apply_principle,3,0.771741533
1,153139,ex152a_select_principle,3,0.780334551
1,153139,ex152a_apply_principle,3,0.78295153
1,153139,ex152b_select_principle,5,0.867459521
2,153139,ex152b_apply_principle,5,0.868062888
1,153139,ex152b_select_principle,2,0.881518966
1,153139,ex152b_apply_principle,2,0.881518966
1,153139,ex152b_select_principle,2,0.881518966
1,153139,ex152b_apply_principle,2,0.881518966
1,153139,ex152b_select_principle,2,0.881518966
1,153139,ex152b_apply_principle,2,0.881518966
2,153139,ex152b_select_principle,4,0.449992808
1,153139,ex152b_apply_principle,4,0.445349133
1,153139,ex152b_select_principle,2,0.881518966
1,153139,ex152b_apply_principle,2,0.881518966
1,153139,ex152b_select_principle,6,0.709623549
1,153139,ex152b_apply_principle,6,0.709624234
1,153139,ex152b_select_principle,6,0.709624326
1,153139,ex152b_apply_principle,6,0.709624338
1,153139,ex152b_select_principle,4,0.588757198
2,153139,ex152b_apply_principle,4,0.663241053
1,153139,ex152b_select_principle,2,0.881518966
1,153139,ex152b_apply_principle,2,0.881518966
2,153139,ex144_select_principle,7,0.372459825
2,153139,ex144_apply_principle,7,0.655656931
2,153139,ex144_select_principle,2,0.881518966
1,153139,ex144_apply_principle,2,0.881518966
2,153139,ex212_select_principle,7,0.689059502
1,153139,ex212_apply_principle,7,0.697010748
2,153139,ex212_select_principle,2,0.881518966
1,153139,ex212_apply_principle,2,0.881518966
2,153139,ex212_select_principle,8,0.591421144
2,153139,ex212_apply_principle,8,0.530643619
1,153139,ex212_select_principle,8,0.470051261
1,153139,ex212_apply_principle,8,0.566389306
1,153139,ex242_select_principle,8,0.635570972
1,153139,ex242_apply_principle,8,0.672313189
2,153139,ex242_select_principle,8,0.688752482
2,153139,ex242_apply_principle,8,0.676970579
1,153139,ex242_select_principle,7,0.699953294
1,153139,ex242_apply_principle,7,0.699999273
2,153139,ex242_select_principle,2,0.881518966
1,153139,ex242_apply_principle,2,0.881518966
2,153139,ex242_select_principle,8,0.654566821
1,153139,ex242_apply_principle,8,0.616181233
2,153139,ex242_select_principle,8,0.662847486
1,153139,ex242_apply_principle,8,0.629774635
2,153140,ex222_select_principle,1,0.207957778
2,153140,ex222_apply_principle,1,0.342741688
1,153140,ex222_select_principle,2,0.850789051
1,153140,ex222_apply_principle,2,0.871020799
1,153140,ex222_select_principle,2,0.878015815
1,153140,ex222_apply_principle,2,0.880359306
1,153140,ex222_select_principle,2,0.881136102
1,153140,ex222_apply_principle,2,0.881392674
1,153140,exc137_select_principle,3,0.43177888
1,153140,exc137_apply_principle,3,0.593220982
1,153140,exc137_apply_principle,4,0.47223293
1,153140,exc137_select_principle,2,0.88147732
2,153140,ex132a_select_principle,5,0.551911431
2,153140,ex132a_select_principle,6,0.408338665
2,153140,ex132a_apply_principle,6,0.442227801
1,153140,ex132a_select_principle,2,0.881505234
1,153140,ex132a_apply_principle,2,0.881514438
1,153140,ex132a_select_principle,2,0.881517473
1,153140,ex132a_apply_principle,2,0.881518474
1,153140,ex132a_select_principle,2,0.881518804
1,153140,ex132a_apply_principle,2,0.881518913
1,153140,ex132a_select_principle,6,0.457885976
1,153140,ex132a_apply_principle,6,0.657524672
2,153140,ex132_select_principle,5,0.546415886
2,153140,ex132_apply_principle,5,0.54479175
1,153140,ex132_select_principle,6,0.702115622
1,153140,ex132_select_principle,3,0.708817898
1,153140,ex132_apply_principle,3,0.759237847
1,153140,ex132_select_principle,2,0.881518949
1,153140,ex132_apply_principle,2,0.88151896
2,153140,ex132_select_principle,6,0.708610895
1,153140,ex132_apply_principle,6,0.707798019
1,153140,ex132_select_principle,2,0.881518964
1,153140,ex132_apply_principle,2,0.881518966
1,153140,ex132_select_principle,3,0.776420778
1,153140,ex132_apply_principle,3,0.781766785
1,153140,ex132_select_principle,2,0.881518966
1,153140,ex132_apply_principle,2,0.881518966
2,153140,ex152a_select_principle,5,0.544319265
1,153140,ex152a_apply_principle,5,0.544182445
1,153140,ex152a_select_principle,2,0.881518966
1,153140,ex152a_apply_principle,2,0.881518966
1,153140,ex152a_select_principle,2,0.881518966
1,153140,ex152a_apply_principle,2,0.881518966
2,153140,ex152a_select_principle,3,0.78338212
2,153140,ex152a_apply_principle,3,0.782334071
2,153140,ex152a_select_principle,2,0.881518966
1,153140,ex152a_apply_principle,2,0.881518966
1,153140,ex152a_select_principle,3,0.779714475
1,153140,ex152a_apply_principle,3,0.782764619
1,153140,ex152a_select_principle,1,0.387410375
1,153140,ex152a_apply_principle,1,0.599510395
1,153140,ex152b_select_principle,5,0.751894656
1,153140,ex152b_apply_principle,5,0.838007259
1,153140,ex152b_select_principle,2,0.881518966
1,153140,ex152b_apply_principle,2,0.881518966
1,153140,ex152b_select_principle,2,0.881518966
1,153140,ex152b_apply_principle,2,0.881518966
2,153140,ex152b_select_principle,6,0.709379822
2,153140,ex152b_apply_principle,6,0.70918253
2,153140,ex152b_select_principle,4,0.606165609
2,153140,ex152b_select_principle,2,0.881518966
2,153140,ex152b_apply_principle,2,0.881518966
1,153140,ex152b_select_principle,2,0.881518966
1,153140,ex152b_apply_principle,2,0.881518966
2,153140,ex152b_select_principle,4,0.566522081
1,153140,ex152b_apply_principle,4,0.527494291
2,153140,ex152b_select_principle,2,0.881518966
1,153140,ex152b_select_principle,6,0.708826593
1,153140,ex152b_apply_principle,6,0.709517688
1,153140,ex152_select_principle,5,0.861190181
1,153140,ex152_apply_principle,5,0.866639315
2,153140,ex152_select_principle,4,0.636377156
2,153140,ex152_select_principle,2,0.881518966
2,153140,ex152_apply_principle,2,0.881518966
2,153140,ex152_select_principle,4,0.601978139
1,153140,ex152_select_principle,2,0.881518966
2,153140,ex152_apply_principle,2,0.881518966
1,153140,ex152_select_principle,4,0.562032421
1,153140,ex152_select_principle,2,0.881518966
1,153140,ex152_apply_principle,2,0.881518966
2,153140,ex152_select_principle,1,0.679124242
1,153140,ex152_apply_principle,1,0.662586043
1,153140,ex152_select_principle,2,0.881518966
1,153140,ex152_apply_principle,2,0.881518966
1,153140,ex152_select_principle,2,0.881518966
1,153140,ex152_apply_principle,2,0.881518966
1,153140,ex152_select_principle,2,0.881518966
1,153140,ex152_apply_principle,2,0.881518966
1,153140,ex144_select_principle,7,0.372459825
1,153140,ex144_apply_principle,7,0.690422946
2,153140,ex144_select_principle,2,0.881518966
1,153140,ex144_apply_principle,2,0.881518966
1,153140,ex212_select_principle,7,0.699848935
1,153140,ex212_apply_principle,7,0.699997649
1,153140,ex212_select_principle,2,0.881518966
1,153140,ex212_apply_principle,2,0.881518966
2,153140,ex212_select_principle,8,0.591421144
1,153140,ex212_apply_principle,8,0.530643619
1,153140,ex212_select_principle,8,0.612832613
1,153140,ex212_apply_principle,8,0.661152098
1,153140,ex242_select_principle,9,0.51196209
1,153140,ex242_select_principle,8,0.683951975
1,153140,ex242_apply_principle,8,0.693591574
1,153140,ex242_select_principle,2,0.881518966
1,153140,ex242_apply_principle,2,0.881518966
2,153140,ex242_select_principle,8,0.697476502
2,153140,ex242_apply_principle,8,0.694684109
1,153140,ex242_select_principle,7,0.699999963
1,153140,ex242_apply_principle,7,0.699999999
2,153140,ex252a_select_principle,9,0.602106219
1,153140,ex252a_apply_principle,9,0.546992672
2,153140,ex252a_select_principle,2,0.881518966
1,153140,ex252a_apply_principle,2,0.881518966
1,153140,ex252_select_principle,10,0.445738875
1,153140,ex252_apply_principle,10,0.594776344
1,153140,ex252_select_principle,2,0.881518966
1,153140,ex252_apply_principle,2,0.881518966
2,153140,ex252_select_principle,2,0.881518966
1,153140,ex252_apply_principle,2,0.881518966
2,153140,ex252_select_principle,10,0.679288335
1,153140,ex252_apply_principle,10,0.642545846
2,153140,ex252_select_principle,10,0.698079339
1,153140,ex252_apply_principle,10,0.673600532
1,153140,ex252_select_principle,10,0.708865768
1,153140,ex252_apply_principle,10,0.719968694
2,153140,ex252_select_principle,10,0.723239214
1,153140,ex252_apply_principle,10,0.721783753
1,153140,ex252_select_principle,10,0.723764296
1,153140,ex252_apply_principle,10,0.724334247
1,153141,ex222_select_principle,1,0.207957778
1,153141,ex222_apply_principle,1,0.405323821
1,153141,ex222_select_principle,2,0.850789051
1,153141,ex222_apply_principle,2,0.871020799
1,153141,ex222_select_principle,2,0.878015815
1,153141,ex222_apply_principle,2,0.880359306
1,153141,ex222_select_principle,2,0.881136102
1,153141,ex222_apply_principle,2,0.881392674
1,153141,exc137_select_principle,3,0.43177888
1,153141,exc137_apply_principle,3,0.593220982
2,153141,exc137_select_principle,4,0.47223293
1,153141,exc137_apply_principle,4,0.458225958
1,153141,exc137_select_principle,2,0.88147732
1,153141,exc137_apply_principle,2,0.881505234
1,153141,ex132a_select_principle,5,0.551911431
1,153141,ex132a_select_principle,6,0.408338665
1,153141,ex132a_apply_principle,6,0.639704429
1,153141,ex132a_select_principle,2,0.881514438
1,153141,ex132a_apply_principle,2,0.881517473
1,153141,ex132a_apply_principle,2,0.881518474
1,153141,ex132a_select_principle,2,0.881518804
1,153141,ex132a_apply_principle,2,0.881518913
1,153141,ex132_select_principle,6,0.699266614
2,153141,ex132_apply_principle,6,0.708220672
1,153141,ex132_select_principle,3,0.708817898
1,153141,ex132_apply_principle,3,0.759237847
1,153141,ex132_select_principle,6,0.707098182
1,153141,ex132_apply_principle,6,0.709285789
1,153141,ex132_select_principle,3,0.776420778
1,153141,ex132_apply_principle,3,0.781766785
1,153141,ex132_select_principle,2,0.881518949
1,153141,ex132_apply_principle,2,0.88151896
1,153141,ex132_select_principle,2,0.881518964
1,153141,ex132_apply_principle,2,0.881518966
1,153141,ex152a_select_principle,5,0.756259963
1,153141,ex152a_select_principle,1,0.60945578
1,153141,ex152a_apply_principle,1,0.681497247
1,153141,ex152a_select_principle,3,0.78338212
1,153141,ex152a_select_principle,2,0.881518966
1,153141,ex152a_apply_principle,2,0.881518966
1,153141,ex152a_select_principle,2,0.881518966
1,153141,ex152a_apply_principle,2,0.881518966
1,153141,ex152a_select_principle,2,0.881518966
1,153141,ex152a_apply_principle,2,0.881518966
1,153141,ex152b_select_principle,5,0.839309505
1,153141,ex152b_select_principle,6,0.709579108
1,153141,ex152b_apply_principle,6,0.709618299
1,153141,ex152b_apply_principle,4,0.597350378
1,153141,ex152b_apply_principle,2,0.881518966
1,153141,ex152b_select_principle,6,0.709623533
1,153141,ex152b_apply_principle,6,0.709624232
2,153141,ex152b_select_principle,4,0.666568521
1,153141,ex152b_select_principle,2,0.881518966
1,153141,ex152b_apply_principle,2,0.881518966
1,153141,ex152b_select_principle,2,0.881518966
1,153141,ex152b_apply_principle,2,0.881518966
1,153141,ex152b_select_principle,2,0.881518966
1,153141,ex152b_apply_principle,2,0.881518966
1,153141,ex152_select_principle,5,0.861504253
1,153141,ex152_select_principle,4,0.643829277
2,153141,ex152_apply_principle,4,0.683026685
1,153141,ex152_select_principle,2,0.881518966
1,153141,ex152_apply_principle,2,0.881518966
1,153141,ex152_select_principle,4,0.670001124
1,153141,ex152_apply_principle,4,0.691289224
1,153141,ex152_select_principle,2,0.881518966
1,153141,ex152_apply_principle,2,0.881518966
2,153141,ex152_select_principle,1,0.69661865
1,153141,ex152_apply_principle,1,0.693590421
1,153141,ex152_select_principle,2,0.881518966
1,153141,ex152_apply_principle,2,0.881518966
1,153141,ex152_apply_principle,2,0.881518966
2,153141,ex144_select_principle,7,0.372459825
1,153141,ex144_apply_principle,7,0.655656931
2,153141,ex144_select_principle,2,0.881518966
1,153141,ex144_apply_principle,2,0.881518966
1,153141,ex212_select_principle,7,0.699263461
1,153141,ex212_select_principle,8,0.591421144
2,153141,ex212_apply_principle,8,0.64985775
1,153141,ex212_select_principle,2,0.881518966
1,153141,ex212_apply_principle,2,0.881518966
1,153141,ex212_apply_principle,8,0.608737682
1,153141,ex242_select_principle,9,0.51196209
1,153141,ex242_apply_principle,8,0.659053506
2,153141,ex242_select_principle,8,0.683031188
1,153141,ex242_apply_principle,8,0.665883293
2,153141,ex242_select_principle,2,0.881518966
1,153141,ex242_apply_principle,2,0.881518966
1,153141,ex252a_select_principle,9,0.602106219
1,153141,ex252a_apply_principle,2,0.881518966
1,153141,ex252_select_principle,9,0.656665929
1,153141,ex252_select_principle,10,0.445738875
2,153141,ex252_apply_principle,10,0.594776344
2,153141,ex252_select_principle,2,0.881518966
2,153141,ex252_select_principle,10,0.53848352
1,153141,ex252_apply_principle,2,0.881518966
1,153141,ex252_apply_principle,10,0.490315834
1,153141,ex252_apply_principle,10,0.625439092
1,153141,ex252_select_principle,10,0.691679994
1,153141,ex252_apply_principle,10,0.714699345
2,153142,ex222_select_principle,1,0.207957778
2,153142,ex222_apply_principle,1,0.342741688
2,153142,ex222_select_principle,2,0.850789051
1,153142,ex222_apply_principle,2,0.741846289
1,153142,ex222_select_principle,2,0.82679576
1,153142,ex222_apply_principle,2,0.862281525
1,153142,ex222_select_principle,2,0.87503453
1,153142,ex222_apply_principle,2,0.879365089
2,153142,exc137_select_principle,3,0.43177888
1,153142,exc137_select_principle,4,0.47223293
2,153142,exc137_apply_principle,2,0.880807055
2,153142,ex132a_select_principle,5,0.551911431
2,153142,ex132a_select_principle,6,0.408338665
1,153142,ex132a_select_principle,2,0.877468304
1,153142,ex132a_apply_principle,2,0.880177225
2,153142,ex132_apply_principle,3,0.445683892
1,153142,ex132_select_principle,2,0.881075896
1,153142,ex132_apply_principle,2,0.881372805
1,153142,ex152a_apply_principle,3,0.450886657
1,153142,ex152a_select_principle,2,0.881470766
1,153142,ex152a_apply_principle,2,0.881503073
2,153142,ex152a_apply_principle,1,0.387410375
1,153142,ex152a_apply_principle,2,0.881513726
1,153142,ex152b_apply_principle,5,0.546415886
2,153142,ex152b_select_principle,6,0.442227801
1,153142,ex152b_apply_principle,6,0.457885976
2,153142,ex152b_select_principle,4,0.606165609
1,153142,ex152b_apply_principle,6,0.657524672
2,153142,ex152b_select_principle,4,0.566522081
1,153142,ex152b_select_principle,2,0.881517238
1,153142,ex152_select_principle,5,0.753168783
1,153142,ex152_select_principle,2,0.881518397
1,153142,ex152_select_principle,2,0.881518778
1,153142,ex152_select_principle,2,0.881518904
1,153142,ex152_apply_principle,1,0.4065506
1,153142,ex152_apply_principle,2,0.881518946
1,153142,ex152_select_principle,2,0.88151896
2,153142,ex152_select_principle,4,0.527494291
2,153142,ex152_apply_principle,4,0.495469803
1,153142,ex152_select_principle,2,0.881518964
1,153142,ex152_apply_principle,2,0.881518966
1,153142,ex144_select_principle,7,0.372459825
1,153142,ex144_apply_principle,7,0.690422946
2,153142,ex144_select_principle,2,0.881518966
1,153142,ex144_apply_principle,2,0.881518965
2,153142,ex212_select_principle,2,0.881518966
1,153142,ex212_apply_principle,2,0.881518964
2,153142,ex212_select_principle,8,0.591421144
2,153142,ex242_apply_principle,8,0.530643619
2,153142,ex242_select_principle,2,0.881518965
1,153142,ex242_apply_principle,8,0.470051261
2,153142,ex252a_apply_principle,9,0.51196209
1,153142,ex252_apply_principle,2,0.881518961
2,153142,ex252_select_principle,10,0.445738875
2,153142,ex252_select_principle,10,0.432296606
1,153142,ex252_apply_principle,10,0.425460301
1,153142,ex252_apply_principle,10,0.578701198
2,153142,ex252_select_principle,2,0.881518965
2,153142,ex252_select_principle,10,0.672267255
1,153142,ex252_apply_principle,10,0.631856428
1,153142,ex252_select_principle,10,0.694121222
1,153142,ex252_apply_principle,10,0.715463752
1,153143,ex222_select_principle,1,0.207957778
2,153143,ex222_apply_principle,1,0.405323821
2,153143,ex222_select_principle,2,0.850789051
1,153143,ex222_apply_principle,2,0.741846289
1,153143,ex222_select_principle,2,0.82679576
2,153143,ex222_apply_principle,2,0.862281525
1,153143,ex222_select_principle,2,0.786784963
1,153143,ex222_apply_principle,2,0.846522528
1,153143,exc137_select_principle,3,0.43177888
1,153143,exc137_apply_principle,3,0.593220982
1,153143,exc137_select_principle,4,0.47223293
1,153143,exc137_apply_principle,2,0.869502983
2,153143,ex132a_select_principle,5,0.551911431
2,153143,ex132a_select_principle,6,0.408338665
2,153143,ex132a_apply_principle,6,0.442227801
1,153143,ex132a_select_principle,2,0.877502332
1,153143,ex132a_apply_principle,2,0.880188549
1,153143,ex132a_select_principle,2,0.881079641
1,153143,ex132a_apply_principle,2,0.881374041
1,153143,ex132a_select_principle,2,0.881471174
1,153143,ex132a_apply_principle,2,0.881503207
2,153143,ex132a_select_principle,6,0.457885976
1,153143,ex132_select_principle,5,0.546415886
2,153143,ex132_select_principle,6,0.465781925
1,153143,ex132_apply_principle,6,0.469939172
2,153143,ex132_select_principle,3,0.708817898
1,153143,ex132_select_principle,2,0.88151377
1,153143,ex132_apply_principle,2,0.881517253
1,153143,ex132_select_principle,2,0.881518401
1,153143,ex132_apply_principle,2,0.88151878
2,153143,ex132_select_principle,6,0.66129149
1,153143,ex132_apply_principle,6,0.634692433
1,153143,ex132_select_principle,2,0.881518905
1,153143,ex132_apply_principle,2,0.881518946
1,153143,ex132_select_principle,3,0.64301545
1,153143,ex132_apply_principle,3,0.732759352
1,153143,ex152a_select_principle,5,0.753168783
1,153143,ex152a_apply_principle,5,0.838388913
1,153143,ex152a_select_principle,2,0.88151896
1,153143,ex152a_apply_principle,2,0.881518964
1,153143,ex152a_select_principle,2,0.881518966
1,153143,ex152a_apply_principle,2,0.881518966
2,153143,ex152a_select_principle,3,0.767691839
1,153143,ex152a_select_principle,2,0.881518966
1,153143,ex152a_apply_principle,2,0.881518966
1,153143,ex152a_select_principle,3,0.745588111
2,153143,ex152a_select_principle,1,0.415034167
1,153143,ex152a_apply_principle,1,0.41985002
2,153143,ex152b_select_principle,5,0.861282328
1,153143,ex152b_select_principle,6,0.698436497
1,153143,ex152b_apply_principle,6,0.708106373
2,153143,ex152b_select_principle,4,0.606165609
1,153143,ex152b_apply_principle,4,0.566522081
1,153143,ex152b_select_principle,2,0.881518966
2,153143,ex152b_apply_principle,2,0.881518966
1,153143,ex152b_select_principle,6,0.709421195
1,153143,ex152b_apply_principle,6,0.709597204
1,153143,ex152b_select_principle,4,0.654162602
1,153143,ex152b_select_principle,2,0.881518966
1,153143,ex152b_apply_principle,2,0.881518966
1,153143,ex152b_select_principle,2,0.881518966
1,153143,ex152b_apply_principle,2,0.881518966
1,153143,ex152b_select_principle,2,0.881518966
1,153143,ex152b_apply_principle,2,0.881518966
1,153143,ex152b_select_principle,2,0.881518966
2,153143,ex152b_apply_principle,2,0.881518966
1,153143,ex152_select_principle,5,0.845378654
2,153143,ex152_select_principle,4,0.686367936
1,153143,ex152_select_principle,2,0.881518966
1,153143,ex152_apply_principle,2,0.881518966
1,153143,ex152_select_principle,2,0.881518966
1,153143,ex152_apply_principle,2,0.881518966
1,153143,ex152_select_principle,2,0.881518966
1,153143,ex152_apply_principle,2,0.881518966
1,153143,ex152_select_principle,2,0.881518966
1,153143,ex152_apply_principle,2,0.881518966
1,153143,ex152_select_principle,4,0.675649819
1,153143,ex152_apply_principle,4,0.692988549
1,153143,ex152_select_principle,2,0.881518966
1,153143,ex152_apply_principle,2,0.881518966
2,153143,ex144_select_principle,7,0.372459825
1,153143,ex144_apply_principle,7,0.655656931
2,153143,ex144_select_principle,2,0.881518966
2,153143,ex144_apply_principle,2,0.881518966
2,153143,ex212_select_principle,7,0.699263461
2,153143,ex212_select_principle,2,0.881518966
1,153143,ex212_apply_principle,2,0.881518966
1,153143,ex212_select_principle,8,0.591421144
1,153143,ex212_apply_principle,8,0.64985775
1,153143,ex212_select_principle,8,0.678926294
1,153143,ex212_apply_principle,8,0.691522385
1,153143,ex242_select_principle,8,0.696651712
2,153143,ex242_apply_principle,8,0.698687309
2,153143,ex242_select_principle,7,0.699791929
1,153143,ex242_select_principle,8,0.69722363
1,153143,ex242_apply_principle,8,0.698912421
2,153143,ex242_select_principle,8,0.699574996
2,153143,ex242_apply_principle,8,0.699098451
1,153143,ex242_select_principle,2,0.881518966
1,153143,ex242_apply_principle,2,0.881518966
1,153143,ex242_select_principle,8,0.698090599
2,153143,ex242_apply_principle,8,0.699252965
1,153143,ex252a_select_principle,9,0.51196209
1,153143,ex252a_select_principle,2,0.881518966
1,153143,ex252a_apply_principle,2,0.881518966
1,153143,ex252_select_principle,9,0.602106219
2,153143,ex252_select_principle,10,0.445738875
1,153143,ex252_apply_principle,10,0.432296606
1,153143,ex252_select_principle,2,0.881518966
2,153143,ex252_apply_principle,2,0.881518966
2,153143,ex252_select_principle,10,0.584288956
2,153143,ex252_apply_principle,10,0.52852108
1,153143,ex252_select_principle,10,0.48298926
1,153143,ex252_apply_principle,10,0.62078811
1,153143,ex252_select_principle,2,0.881518966
1,153143,ex252_apply_principle,2,0.881518966
2,153143,ex252_select_principle,10,0.689879162
1,153143,ex252_apply_principle,10,0.659585818
2,153143,ex252_select_principle,10,0.704123702
1,153143,ex252_apply_principle,10,0.684428133
1,153143,ex252_select_principle,10,0.712396453
1,153143,ex252_apply_principle,10,0.72101976
2,153144,ex222_select_principle,1,0.207957778
1,153144,ex222_apply_principle,1,0.342741688
1,153144,ex222_select_principle,2,0.850789051
1,153144,ex222_apply_principle,2,0.871020799
1,153144,ex222_select_principle,2,0.878015815
1,153144,ex222_apply_principle,2,0.880359306
1,153144,ex222_select_principle,2,0.881136102
1,153144,ex222_apply_principle,2,0.881392674
1,153144,exc137_select_principle,3,0.43177888
1,153144,exc137_apply_principle,3,0.593220982
1,153144,exc137_select_principle,4,0.47223293
1,153144,exc137_apply_principle,4,0.606165609
1,153144,exc137_select_principle,2,0.88147732
2,153144,exc137_apply_principle,2,0.881505234
1,153144,ex132a_select_principle,5,0.551911431
2,153144,ex132a_apply_principle,5,0.756259963
1,153144,ex132a_select_principle,2,0.881440371
1,153144,ex132a_apply_principle,2,0.88149305
1,153144,ex132a_select_principle,2,0.881510421
1,153144,ex132a_apply_principle,2,0.881516149
1,153144,ex132a_select_principle,2,0.881518037
1,153144,ex132a_apply_principle,2,0.88151866
1,153144,ex132a_select_principle,6,0.408338665
2,153144,ex132a_apply_principle,6,0.639704429
1,153144,ex132a_select_principle,6,0.607720058
1,153144,ex132a_apply_principle,6,0.693734053
1,153144,ex152_select_principle,5,0.658802372
1,153144,ex152_apply_principle,5,0.806128035
1,153144,ex152_select_principle,1,0.570182501
1,153144,ex152_apply_principle,1,0.671644508
2,153144,ex152_select_principle,4,0.669883943
1,153144,ex152_apply_principle,4,0.648891576
1,153144,ex152_select_principle,2,0.881518865
1,153144,ex152_apply_principle,2,0.881518933
1,153144,ex152_select_principle,4,0.684676861
1,153144,ex152_apply_principle,4,0.69564599
1,153144,ex152_select_principle,2,0.881518955
1,153144,ex152_apply_principle,2,0.881518963
1,153144,ex152_select_principle,4,0.698782333
1,153144,ex152_apply_principle,4,0.699660989
1,153144,ex152_select_principle,2,0.881518965
1,153144,ex152_apply_principle,2,0.881518966
1,153144,ex152_select_principle,2,0.881518966
1,153144,ex152_apply_principle,2,0.881518966
1,153144,ex152_select_principle,2,0.881518966
1,153144,ex152_apply_principle,2,0.881518966
1,153144,ex152_select_principle,2,0.881518966
1,153144,ex152_apply_principle,2,0.881518966
1,153144,ex144_select_principle,7,0.372459825
1,153144,ex144_apply_principle,7,0.690422946
2,153144,ex144_select_principle,2,0.881518966
1,153144,ex144_apply_principle,2,0.881518966
1,153144,ex242_select_principle,8,0.591421144
1,153144,ex242_apply_principle,8,0.64985775
1,153144,ex242_select_principle,7,0.699848935
1,153144,ex242_apply_principle,7,0.699997649
1,153144,ex242_select_principle,2,0.881518966
1,153144,ex242_apply_principle,2,0.881518966
1,153144,ex242_select_principle,8,0.678926294
1,153144,ex242_apply_principle,8,0.691522385
2,153144,ex242_select_principle,8,0.696651712
1,153144,ex242_apply_principle,8,0.692965819
2,153144,ex242_select_principle,8,0.697227592
1,153144,ex242_apply_principle,8,0.694164568
1,153144,ex252a_select_principle,9,0.51196209
1,153144,ex252a_apply_principle,9,0.602106219
1,153144,ex252a_select_principle,2,0.881518966
1,153144,ex252a_apply_principle,2,0.881518966
2,153145,ex222_select_principle,1,0.207957778
2,153145,ex222_apply_principle,1,0.342741688
1,153145,ex222_select_principle,2,0.850789051
1,153145,ex222_apply_principle,2,0.871020799
1,153145,ex222_select_principle,2,0.878015815
1,153145,ex222_apply_principle,2,0.880359306
1,153145,ex222_select_principle,2,0.881136102
1,153145,ex222_apply_principle,2,0.881392674
1,153145,exc137_select_principle,3,0.43177888
1,153145,exc137_apply_principle,3,0.593220982
1,153145,exc137_select_principle,4,0.47223293
2,153145,exc137_apply_principle,4,0.606165609
1,153145,exc137_select_principle,2,0.88147732
1,153145,exc137_apply_principle,2,0.881505234
1,153145,ex132a_select_principle,5,0.551911431
1,153145,ex132a_apply_principle,5,0.756259963
1,153145,ex132a_select_principle,2,0.881514438
1,153145,ex132a_apply_principle,2,0.881517473
1,153145,ex132a_select_principle,2,0.881518474
1,153145,ex132a_apply_principle,2,0.881518804
1,153145,ex132a_select_principle,2,0.881518913
1,153145,ex132a_apply_principle,2,0.881518949
1,153145,ex132a_select_principle,6,0.408338665
1,153145,ex132a_apply_principle,6,0.639704429
1,153145,ex132a_select_principle,6,0.699266614
2,153145,ex132a_apply_principle,6,0.708220672
1,153145,ex152a_select_principle,5,0.839309505
2,153145,ex152a_apply_principle,5,0.861504253
1,153145,ex152a_select_principle,2,0.88151896
1,153145,ex152a_apply_principle,2,0.881518964
2,153145,ex152a_select_principle,1,0.387410375
1,153145,ex152a_apply_principle,1,0.4065506
2,153145,ex152a_select_principle,3,0.708817898
