0.4553694322	0.5446305678
0.6368029084	0.3631970916
0.5035638505	0.4964361495
0.6644330660	0.3355669340
0.7457979469	0.2542020531
0.5371820896	0.4628179104
0.7958450434	0.2041549566
0.5080918633	0.4919081367
0.7480516359	0.2519483641
0.8592196742	0.1407803258
0.8689273210	0.1310726790
0.8702892596	0.1297107404
0.8704779031	0.1295220969
0.8705039857	0.1294960143
0.8705075911	0.1294924089
0.8705080895	0.1294919105
0.8705081584	0.1294918416
0.8705081679	0.1294918321
0.5171971853	0.4828028147
0.6546995216	0.3453004784
0.7282326833	0.2717673167
0.7561608474	0.2438391526
0.7653447945	0.2346552055
0.7682184149	0.2317815851
0.7735844827	0.2264155173
0.7817348148	0.2182651852
0.7840155661	0.2159844339
0.8705081692	0.1294918308
0.8705081694	0.1294918306
0.7846453095	0.2153546905
0.7842713411	0.2157286589
0.8705081694	0.1294918306
0.8705081694	0.1294918306
0.8195909008	0.1804090992
0.8328128541	0.1671871459
0.8705081694	0.1294918306
0.8705081694	0.1294918306
0.8705081694	0.1294918306
0.8705081694	0.1294918306
0.8705081694	0.1294918306
0.8705081694	0.1294918306
0.8705081694	0.1294918306
0.8705081694	0.1294918306
0.8705081694	0.1294918306
0.4004405586	0.5995594414
0.6416432782	0.3583567218
0.5933892972	0.4066107028
0.7847157037	0.2152842963
0.7848378917	0.2151621083
0.7848714660	0.2151285340
0.7848806895	0.2151193105
0.7848832232	0.2151167768
0.7848839193	0.2151160807
0.8705081694	0.1294918306
0.8705081694	0.1294918306
0.8705081694	0.1294918306
0.8705081694	0.1294918306
0.7848841105	0.2151158895
0.7848841630	0.2151158370
0.8705081694	0.1294918306
0.8705081694	0.1294918306
0.4840395971	0.5159604029
0.5280031070	0.4719968930
0.8705081694	0.1294918306
0.8705081694	0.1294918306
0.6777358524	0.3222641476
0.7273558328	0.2726441672
0.8705081694	0.1294918306
0.8705081694	0.1294918306
0.8705081694	0.1294918306
0.5933424473	0.4066575527
0.6674547655	0.3325452345
0.7040252932	0.2959747068
0.7192338923	0.2807661077
0.7251033624	0.2748966376
0.4361646489	0.5638353511
0.6782561772	0.3217438228
0.8705081694	0.1294918306
0.8705081694	0.1294918306
0.8705081694	0.1294918306
0.7273027254	0.2726972746
0.7255415465	0.2744584535
0.7274654909	0.2725345091
0.7281778287	0.2718221713
0.7392925785	0.2607074215
0.7419250242	0.2580749758
0.7260241354	0.2739758646
0.7316864392	0.2683135608
0.8705081694	0.1294918306
0.8705081694	0.1294918306
0.8705081694	0.1294918306
0.5377423116	0.4622576884
0.5260100003	0.4739899997
0.7924525388	0.2075474612
0.6893364385	0.3106635615
0.8396632269	0.1603367731
0.8668845410	0.1331154590
0.8708042314	0.1291957686
0.5116316092	0.4883683908
0.8713484571	0.1286515429
0.5107886904	0.4892113096
0.8714236325	0.1285763675
0.8713908689	0.1286091311
0.8714294870	0.1285705130
0.5081979433	0.4918020567
0.7490000966	0.2509999034
0.8714348174	0.1285651826
0.8714355531	0.1285644469
0.8714352324	0.1285647676
0.8714356103	0.1285643897
0.8714356625	0.1285643375
0.8714356697	0.1285643303
0.8714356707	0.1285643293
0.8714356708	0.1285643292
0.8714356709	0.1285643291
0.4591300772	0.5408699228
0.6389866676	0.3610133324
0.7411701496	0.2588298504
0.4472947636	0.5527052364
0.6017756356	0.3982243644
0.5122058273	0.4877941727
0.6802973463	0.3197026537
0.7570100935	0.2429899065
0.7818385071	0.2181614929
0.4481201222	0.5518798778
0.4150341457	0.5849658543
0.6664075143	0.3335924857
0.4007901170	0.5992098830
0.3951422129	0.6048577871
0.4773051644	0.5226948356
0.6464334758	0.3535665242
0.8714356709	0.1285643291
0.5484611347	0.4515388653
0.6762854592	0.3237145408
0.7390864772	0.2609135228
0.7718660696	0.2281339304
0.8714356709	0.1285643291
0.8714356709	0.1285643291
0.8714356709	0.1285643291
0.8714356709	0.1285643291
0.8714356709	0.1285643291
0.8714356709	0.1285643291
0.8714356709	0.1285643291
0.8714356709	0.1285643291
0.8714356709	0.1285643291
0.8714356709	0.1285643291
0.7987415293	0.2012584707
0.7528871759	0.2471128241
0.7760582414	0.2239417586
0.8714356709	0.1285643291
0.7625685632	0.2374314368
0.7789085504	0.2210914496
0.8714356709	0.1285643291
0.8714356709	0.1285643291
0.7693607310	0.2306392690
0.7808654234	0.2191345766
0.8714356709	0.1285643291
0.4035380219	0.5964619781
0.8714356709	0.1285643291
0.6442870020	0.3557129980
0.7037648947	0.2962351053
0.7121905474	0.2878094526
0.8714356709	0.1285643291
0.8714356709	0.1285643291
0.4838030463	0.5161969537
0.5386927353	0.4613072647
0.8714356709	0.1285643291
0.8714356709	0.1285643291
0.5630095417	0.4369904583
0.6020942610	0.3979057390
0.6757476720	0.3242523280
0.8714356709	0.1285643291
0.8714356709	0.1285643291
0.8714356709	0.1285643291
0.6206171637	0.3793828363
0.6853387070	0.3146612930
0.7147805181	0.2852194819
0.6921527764	0.3078472236
0.7175598731	0.2824401269
0.7274576949	0.2725423051
0.7311264476	0.2688735524
0.7324610838	0.2675389162
0.5757347761	0.4242652239
0.5829754318	0.4170245682
0.8714356709	0.1285643291
0.8714356709	0.1285643291
0.8714356709	0.1285643291
